"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","doJOZc","W4Efsd 6","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Lembah+Fitnes+UGM+%E2%80%94+Universitas+Gajah+Mada/data=!4m7!3m6!1s0x2e7a59b5b30e613d:0x8e014725e59723c4!8m2!3d-7.7721989!4d110.3825187!16s%2Fg%2F11cm03bxq9!19sChIJPWEOs7VZei4RxCOX5SVHAY4?authuser=0&hl=id&rclk=1","Lembah Fitnes UGM — Universitas Gajah Mada","4,4","(207)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYs0vmH9ACBr7wElahzrlstgZRdldipK3zY5Iy4j0mpIQix2w7VB4DSDlgfpz3_I3YGfdSbzuNilmL2htQHjdGVPu4Kha9zaD-IxThves5u5RO7gE6cY3bh529ffcexgO_5uUUkw=w80-h106-k-no","","69HM+42C, Jl. Lembah UGM","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apakah ada pelatihan nya""","",""
"https://www.google.com/maps/place/BlackBox+Gym+PRO/data=!4m7!3m6!1s0x2e7a577d6e87d529:0xf3b1081098bdee0e!8m2!3d-7.7970442!4d110.3740535!16s%2Fg%2F11yx_h37mh!19sChIJKdWHbn1Xei4RDu69mBAIsfM?authuser=0&hl=id&rclk=1","BlackBox Gym PRO","5,0","(61)","Tempat Fitness","·","Jl. Bausasran No.22","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGonQ1gpaI9zIROJ4OM3dADXUOsK9hVCZF86RGlmqumITb1vTbG5Zr1wLZlu07IZ8NB2tVgXFM3cpIiddItMTu7sOXj8DVjo91f8C1tIbV3vp5iT9hqgAYOhW0q9qb8qNQXHIQ97he0v6V6=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","ini tempatnya homey, luas, bersih, dan estetik banget."""
"https://www.google.com/maps/place/Sholeh+fitness/data=!4m7!3m6!1s0x2e7a5d66853a7e55:0x7e5eab7814a2357d!8m2!3d-7.6693277!4d110.4641026!16s%2Fg%2F11ptvv_gd9!19sChIJVX46hWZdei4RfTWiFHirXn4?authuser=0&hl=id&rclk=1","Sholeh fitness","5,0","(8)","Pusat Kebugaran","·","Karanglo argomulyo cangkringan Rt 02, RW.23","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeUPHG8j6HIPciRSsieqxV7yxvUhvhKSKeFQ93dieu1ZolbadVbracpnWBWySvLMIpgai4OaEU8OcBK5CJoL1bFui9Cx4YJXZ64xUg3Ah14JlnDQQPqA-nmx7ZXz9gqyGI4Gc3lQ=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""instrukturnya baik, ramah""","",""
"https://www.google.com/maps/place/FIT+HUB+Jogja+City+Mall+%28JCM%29/data=!4m7!3m6!1s0x2e7a59049eefe3e7:0x1741e8530a80e49f!8m2!3d-7.7532431!4d110.360909!16s%2Fg%2F11khdzz_vj!19sChIJ5-PvngRZei4Rn-SAClPoQRc?authuser=0&hl=id&rclk=1","FIT HUB Jogja City Mall (JCM)","4,6","(239)","Pusat kebugaran","·","Jl. Magelang Lantai 1 No.6 No.18","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5pv4LxbAyjK_8Zn01VwFPJHdq-Kde4dnfqArmMYKadK16kywkvhCEoDYA4dX_uoTvzi73a07B5Rh3Bh7t6PZOlT-PCL9GkQcwrLOdXf0w2JyFsY8XXqKqv_3nGTzFEPF-G7bnGkk5E0Kl=w122-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""""Area","gym","bersih, alat-alat lumayan lengkap, toilet bersih, staff ramah."""""
"https://www.google.com/maps/place/GYM+APPAREL+YOGYAKARTA+2/data=!4m7!3m6!1s0x2e7a59674bab1999:0xb8ee0b824d4c32a4!8m2!3d-7.7479044!4d110.3873038!16s%2Fg%2F11jhxk7wlf!19sChIJmRmrS2dZei4RpDJMTYIL7rg?authuser=0&hl=id&rclk=1","GYM APPAREL YOGYAKARTA 2","4,9","(135)","Toko Pakaian","","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFezXl_aJBoK-w3Ppsr6DQip5luX4iR5aiPF14-pv-P_MaOntV3TBgZFkp4PDY4k_3QTHgRNSZ2vr9xkhUwa5lQqAj0zuiNa2ru4zw5-nLtR-rjB1T3DzcqMr6QjhO6o_Mcn9rdhw=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""barangnya bagus bagus, harganya terjangkau,","gym","apparel yk 2 top👍🏻"""
"https://www.google.com/maps/place/Bandit+Gym+fitness/data=!4m7!3m6!1s0x2e7a596635a529f5:0xb290ea3292a57907!8m2!3d-7.7365453!4d110.3730699!16s%2Fg%2F11wv2trcpp!19sChIJ9SmlNWZZei4RB3mlkjLqkLI?authuser=0&hl=id&rclk=1","Bandit Gym fitness","5,0","(1)","Klub Olahraga","·","Tegal","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmTAW-Hpey-0WkdUpqSPaRafnbRVUNZ8LuLJK3H_slbknSS9i4-qgmSpLUN0vzOYWcnPICeLvDN3DhSQp5HcGcztBRYIGgJH7RsBbyuoAlaXjKi69P_1Sbf9w5UHaQMO87y1W-5g=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","ala Majapahit milik Pak Dhe, cukup kalau untuk latihan sederhana."""
"https://www.google.com/maps/place/HBP+Fitness+%26+Aerobic/data=!4m7!3m6!1s0x2e7a59e865a124f5:0x9328191e2b7642e6!8m2!3d-7.7831493!4d110.4075487!16s%2Fg%2F1td9b5pv!19sChIJ9SShZehZei4R5kJ2Kx4ZKJM?authuser=0&hl=id&rclk=1","HBP Fitness & Aerobic","4,6","(119)","Tempat Fitness","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzsUE5bGwX8KDA8f0LBiX7yj115CjjJJOeAK3BZS2ew9aD7qdqWZ7fD8YCCXU8t9d7Ur3kFWYZSCENOB7z2K1TmGYYzVSHkHNGxKn1YR5ibHQNzCd1hOHALEj5HVZ5xO8TYBRl9g=w122-h92-k-no","","JL Laksda Adisucipto Km.6,5 No.31 Sumber Arum Building, 55281","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""yang mau private bisa banget dan rekomendasi di HBP Fitness & Aerobic""","",""
"https://www.google.com/maps/place/Stars+Gym%26Aerobik/data=!4m7!3m6!1s0x2e7a5fa5652fa703:0x1399f412ffc9d4d1!8m2!3d-7.6644406!4d110.3662097!16s%2Fg%2F11d_xk4tcc!19sChIJA6cvZaVfei4R0dTJ_xL0mRM?authuser=0&hl=id&rclk=1","Stars Gym&Aerobik","4,7","(103)","Tempat Fitness","·","Jl. Turi No.KM. 5, RT.03/RW.15","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHa0PSCihtj_owdATKFvCtTLdgftS_PxILUNl7yhJYzXgqTNwzgy3rZgGHX4r4CwZ8hmND635mmWILUVHzJ_IHz7kEBpPcAOuP4ka7YuilypBr4OaZ8MbF5s7eoxb-y7Acn7SSzqADOpyhT=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alat lengkap, banyak melatih atlit binaraga, angkat berat dan angkat besi""","",""
"https://www.google.com/maps/place/GMC+Fitness+Center/data=!4m7!3m6!1s0x2e7a584a51ba07f5:0xea3174028b17112f!8m2!3d-7.7728407!4d110.3750732!16s%2Fg%2F11cr_qy554!19sChIJ9Qe6UUpYei4RLxEXiwJ0Meo?authuser=0&hl=id&rclk=1","GMC Fitness Center","4,6","(84)","Pusat Kebugaran","·","Jl. Sendowo","Buka","· Tutup pukul 18.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKrmC_KzYsMnPda9bMyvtHpp2XHhQ1a_cTHYpQNDMHwt9_oym7AA8-kXZdvoPTCVfa_wV8Dz9xu2mVE3leMGfRhpD42TicnHZKdtU7D3I7k4yUST523I6ki_fm1y7o3JVUg5QsmQ=w122-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","nya bagus, alat-alatnya cukup lengkap."""
"https://www.google.com/maps/place/Line+Up+Gym/data=!4m7!3m6!1s0x2e7a5b020b14cfa7:0xcd24324473d1cf38!8m2!3d-7.7610754!4d110.491744!16s%2Fg%2F11w_dhlcrt!19sChIJp88UCwJbei4ROM_Rc0QyJM0?authuser=0&hl=id&rclk=1","Line Up Gym","4,9","(58)","Tempat Fitness","","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEd0mLdbYk8nhYMAuk_JOrxoRBFN3YX_w8H9UXNDOkWJI0XLVSQnKU235Eyr-vqk6u3bIpsngGJ5HjACLvWv-qvaYeWN6aK_G8RRZWcjiDniwvJ0x-UuXlTOV5YF_RcMjAlEwz8Mlqr-zyx=w163-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alat2nya cukup lengkap & baru, PT nya ramah, bersih tempatnya.""","",""
"https://www.google.com/maps/place/BlackBox+Gym/data=!4m7!3m6!1s0x2e7a5959ddbd230b:0x7e9c7d74b1ca3c9f!8m2!3d-7.7716371!4d110.359546!16s%2Fg%2F11m5l5glj5!19sChIJCyO93VlZei4RnzzKsXR9nH4?authuser=0&hl=id&rclk=1","BlackBox Gym","4,7","(152)","Tempat Fitness","·","Jl. Jambon No.18a","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZhOl1pxWXGjW9C9wShUg7djIzJM0QiRFH5HNXqVleHZFCQBT4YCmpJ7e80_GiL10YGlJTWEw9HI6u40gnGGu4ETJGIjn2yUNfbTKgzyW8a8Ml9f6C5musu-xBA_M_2NdCZxDEOr9G7wtw=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","tengah kota harga terjangkau,fasilitas oke,alatnya import"""
"https://www.google.com/maps/place/Z+Gym+Clinic/data=!4m7!3m6!1s0x2e7a59bddd43a619:0x14833182483dea63!8m2!3d-7.767394!4d110.3959968!16s%2Fg%2F11b8v9k60v!19sChIJGaZD3b1Zei4RY-o9SIIxgxQ?authuser=0&hl=id&rclk=1","Z Gym Clinic","4,5","(463)","Toko","·","Jl. Tantular No.95A","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAAw12XZEyozGnrol6uAvqSP9YQmvQfQceMOGPRKNANHetH0gWth3UJ-5mc9UB1imkJhTjxK_p1BUaYa3mmPvVgt8WMrTiSUnyDaCyyr4mWtyMfjA1GPZNLkjyJ6KB6ISkeRW1mg=w122-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Toko suplemen","gym","dan kesehatan yg lengkap banget dan informatif!"""
"https://www.google.com/maps/place/Muscle+GYM/data=!4m7!3m6!1s0x2e7a5822d8d5bea1:0xe0a234122238575a!8m2!3d-7.7870704!4d110.3574233!16s%2Fg%2F11bztcrldk!19sChIJob7V2CJYei4RWlc4IhI0ouA?authuser=0&hl=id&rclk=1","Muscle GYM","4,6","(117)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8k6pXJqGES0Kpk_3EP0CGLdyE6CNIHWcAgFNt9Wtbyprx0gb-Z8sicfa45_d4sdfcxY9B84yitOcBUnH1hzDkwLZbZGEMjeqm5ueRqRUKjB1dV51gdZmsjGBexiHsVm_mF2Q9=w122-h92-k-no","","Jl. Tentara Rakyat Mataram No.29B","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rekomendasi kan","gym","di muscle"
"https://www.google.com/maps/place/Fitness+store/data=!4m7!3m6!1s0x2e7a59b4ecae5b8b:0x3920769eb5fa8cfd!8m2!3d-7.757579!4d110.3993542!16s%2Fg%2F11lgvfk3lw!19sChIJi1uu7LRZei4R_Yz6tZ52IDk?authuser=0&hl=id&rclk=1","Fitness store","5,0","(5)","Tempat Fitness","·","Jl. Kaliwaru","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFopN6t0llM4A6kMVpKpBsA5T7i2QEbBWK5iradUSnI3Snt9fnca5zlhHWdsIk9K5vGmB1I8FrhMMmb5YzTdVeaYktWv2SmGlWIDZVaTHbIUZsRdeIpLXVlHYNq4ZYDik3yrqmDzMW6H5o=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""bagussssss bangett suka buat simpen memori bareng temenn:3""","",""
"https://www.google.com/maps/place/APETORIUM+2/data=!4m7!3m6!1s0x2e7a59b69cbc56b1:0x5466c043294e605f!8m2!3d-7.7795052!4d110.4254717!16s%2Fg%2F11vjtph155!19sChIJsVa8nLZZei4RX2BOKUPAZlQ?authuser=0&hl=id&rclk=1","APETORIUM 2","4,9","(31)","Pusat kebugaran","·","Jl. Onggomertan No.108a","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7LSDLhqWPViRzameTgPm24rmSpjT8BuA3YmYtmXPgHEpz2os_HVEmGivdk-h5CF60y8dtGoGtPZoNtXi6cENzL1Ro_LnLZDzjjlVra0ReThMcF855nIkuTE9uqKASz0RgjkuAxquNd9Ab=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","Calisthenics dengan Fasilitas Premium pertama di Yogyakarta."""
"https://www.google.com/maps/place/Ziyy+Gym/data=!4m7!3m6!1s0x2e7a570079ef9ef3:0xeb6d2a8b85b55162!8m2!3d-7.8110776!4d110.4053138!16s%2Fg%2F11x6f7dbrn!19sChIJ857veQBXei4RYlG1hYsqbes?authuser=0&hl=id&rclk=1","Ziyy Gym","4,8","(198)","Tempat Fitness","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpW1460rK8BaCwuLaQjuOhhXZ8LIE9iCJMdO8eaNaFwPCLOagqE3i6-jUR8DpBuOse2siDRzaqg5vwhBF7BDzSJ_PN4WaWxOoi9mMBtqSfSTNqiir7vP0IeYtB3QGKiE12StQWkl8psNXd=w138-h92-k-no","","Jl. Rajawali","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Buat yang lagi cari tempat workout, wajib cobainnn ke sini!""","",""
"https://www.google.com/maps/place/Mog+Fitness/data=!4m7!3m6!1s0x2e7a5d4b881e904f:0x40c7530bced88810!8m2!3d-7.6521421!4d110.4328785!16s%2Fg%2F11lrzz_gk4!19sChIJT5AeiEtdei4REIjYzgtTx0A?authuser=0&hl=id&rclk=1","Mog Fitness","5,0","(4)","Tempat Fitness","","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKx9VC-aYwTUOsihPfkbAjZsgguGa7DJI0DfEPAgJkVZLgcl4Ilf5MaWpfUIgGMf6V_2dUfBfNsJz_xlUma662N-D79oZ-NJIpGzgAkazqySun7NuDnIiZi1EurP5Af3hqmDmJ=w122-h92-k-no","","","","","",""
"https://www.google.com/maps/place/GIGA+FITNESS+%28GIGA+Suplemen+Gym%29/data=!4m7!3m6!1s0x2e7a589c4157b467:0xbd29d36361484acb!8m2!3d-7.7425995!4d110.3350131!16s%2Fg%2F11c5frq64d!19sChIJZ7RXQZxYei4Ry0pIYWPTKb0?authuser=0&hl=id&rclk=1","GIGA FITNESS (GIGA Suplemen Gym)","4,4","(29)","Tempat Fitness","·","784P+X26","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLZCgqnNI4kcHQXr7fo_SoiJiLkrm3au9H9Hn-SWybLtPn5ZLJ8Bu1UWxyrtNi0e68N7iua_tIoX5T4z97kdnX20lzybG1EmgiVhGNpfaq72eFqa1s0lFiTnxGbDgW-INvBskl=w122-h92-k-no","","","","","",""
"https://www.google.com/maps/place/DR+Gym/data=!4m7!3m6!1s0x2e7a57a78b125bb7:0xda0e134c7f985bbd!8m2!3d-7.7989355!4d110.3732841!16s%2Fg%2F11khz4jt1l!19sChIJt1sSi6dXei4RvVuYf0wTDto?authuser=0&hl=id&rclk=1","DR Gym","5,0","(479)","Pusat kebugaran","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAERN0L5JIA9roSgJyRORvlld9F79xaMHt5_xAixhu1DTWFoGXHQaODUtlVhkcCIRRSKqd4kRZWwDxUjaHQODMKBZteH69SdLgCZ16bOc2sdixYx41wfDAbOuokd7OxvghmdGrc=w163-h92-k-no","","Jl. Gajah Mada No.30","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tools untuk","gym","cukup, ada toilet, ruang ganti, air minum galon gratis."""
"https://www.google.com/maps/place/Warung+Fitness+%28WARFIT%29/data=!4m7!3m6!1s0x2e7a5b6cb3d03795:0xa7a21e0123cb202a!8m2!3d-7.660518!4d110.4621188!16s%2Fg%2F11fmf1f440!19sChIJlTfQs2xbei4RKiDLIwEeoqc?authuser=0&hl=id&rclk=1","Warung Fitness (WARFIT)","4,7","(27)","Tempat Fitness","·","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnUTXeg3Jgqk1oq5Y9xAHX2EMuU32QlIWpXv72TDeNkeLraq3tSNzSS0dWe_HwDcdGXDLRLnw5HpGlERyFa9OakjT-2HcmufEFWuafB8vgXzfVY6mGDwP69ZYKiW0JW-w5BEOQxQ=w163-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nya bersih dan nyaman""","",""
"https://www.google.com/maps/place/Fusion+Gym/data=!4m7!3m6!1s0x2e7a59417f605e53:0x40d6366a441c1be6!8m2!3d-7.780319!4d110.3436273!16s%2Fg%2F11t5881_zt!19sChIJU15gf0FZei4R5hscRGo21kA?authuser=0&hl=id&rclk=1","Fusion Gym","5,0","(43)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG64vsvBqo98FR9jjD-u7yeCCh1rKpjXHKXGnv-kF-sxM1i47iyw8YDllO0H1_YIAvmzM7cqdmVATA-hUPumPToecSrjy_3voG5x94436d-n3_5AvskahCy8LMrdZLy4itvBW1NvA=w204-h92-k-no","","Ruko Gading Mas, Jl. Godean No.9B Km 4","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""PT (personal trainer) juga sangat membantu baik untuk pemula atau expert.""","",""
"https://www.google.com/maps/place/WZone+Gym+Studio+-+Godean/data=!4m7!3m6!1s0x2e7af7ab55ccb009:0xb6adb806e237907c!8m2!3d-7.7554696!4d110.320335!16s%2Fg%2F11ygp8dxd5!19sChIJCbDMVav3ei4RfJA34ga4rbY?authuser=0&hl=id&rclk=1","WZone Gym Studio - Godean","4,8","(190)","Pusat Kebugaran","·","Jl. Sidomoyo","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzDX8WttEDcmZMq-Psj8fn-ux9hdY0iktk1SnNNfMOG5uBFif1LeuKzsc2XS9aseFPsXSbyJP5yDvsYqRLOynTq-CqgqljuVw6ZlzMpRw_1PjJxILALC8vblcn8ADFDotHVMUrZTLBLtT5=w122-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","gym","yg women friendly , adem nyaman wangi dan tentunya bersih yaa."""
"https://www.google.com/maps/place/Le+gym/data=!4m7!3m6!1s0x2e7a59c32af49199:0xdea858177b940e3b!8m2!3d-7.7570601!4d110.4216205!16s%2Fg%2F11fnylx9rr!19sChIJmZH0KsNZei4ROw6UexdYqN4?authuser=0&hl=id&rclk=1","Le gym","5,0","(1)","Tempat Fitness","·","6CVC+5JH, Gg. Klengkeng","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QGkoj3QRLBZoCr_Lo_bZxA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=175.5905&pitch=0&thumbfov=100","","","","","",""
"https://www.google.com/maps/place/Hardcore+Gym+Jogja/data=!4m7!3m6!1s0x2e7a582dc54cf643:0xb829cfe75b41852!8m2!3d-7.7870907!4d110.3736434!16s%2Fg%2F11bccggjxp!19sChIJQ_ZMxS1Yei4RUhi0df6cggs?authuser=0&hl=id&rclk=1","Hardcore Gym Jogja","4,7","(324)","Pusat Kebugaran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH05UXo3k-V3ohFHQnxuEXqxWlaKVcQmXDL82sikDCUZj06s30VR001knRDU9eZpkhOe6tGatFCjGILCLXIvxLj2HKKU81E0tOlWcMmKkIHpolayCMSknojBZnKB0eIpz1jTwaz=w80-h106-k-no","","Kridosono, Jl. Yos Sudarso No.2","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Locker campur dgn ruangan","gym","& tdk ada gembok jd hrs bawa sendiri."""
"https://www.google.com/maps/place/Sanggar+Senam+Rose+dan+Dojang+Rose/data=!4m7!3m6!1s0x2e7a5ea55ae731dd:0xf1fe63023134c360!8m2!3d-7.7004814!4d110.4151528!16s%2Fg%2F11g8y99k5j!19sChIJ3THnWqVeei4RYMM0MQJj_vE?authuser=0&hl=id&rclk=1","Sanggar Senam Rose dan Dojang Rose","4,6","(18)","Tempat Fitness","·","·","Tutup","· Buka pukul 16.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGLlsQDqFXXfnbWe-lJQoO8KnR3nctGEaIVsXdbjyVH4YiIXW2nlYLhfj3vj9ueshwjfYvHPmf8XWQbvZBMdDTi5etfBnNQlAYpdOue4daS5YVix472MWxon6Px_jwwJQYqVEBcw=w80-h106-k-no","","Jl. Kaliurang No.13","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dojang Rose tempat berlatih Taekwondo yg menyenangkan untuk anak2.""","",""
"https://www.google.com/maps/place/Tiger+Gym+%26+Fitnes/data=!4m7!3m6!1s0x2e7a5f6631486dc1:0x7302924eca46f15e!8m2!3d-7.6914396!4d110.341723!16s%2Fg%2F11clsdtdkz!19sChIJwW1IMWZfei4RXvFGyk6SAnM?authuser=0&hl=id&rclk=1","Tiger Gym & Fitnes","4,4","(78)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-Dp0bsqthN79UhpBMbPgdceCbGJ3WtFqOHyjj0lmdxWTcq4h7hCYzvBGHCLdPOp1yxHQPD_irLxb_wu9KugsrG9UCJ2eIbw3Fak_eJ7Nc5me0BMuZ4zjOiB7HUknNvGZKyK02=w80-h106-k-no","","885R+CMH","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alat lengkap, instruktur baik dan melatih, biaya murah.""","",""
"https://www.google.com/maps/place/Winners+Gym/data=!4m7!3m6!1s0x2e7a5b123b181cf3:0xa7a2862f1d7c6339!8m2!3d-7.7810514!4d110.4501151!16s%2Fg%2F11vr5k7qsf!19sChIJ8xwYOxJbei4ROWN8HS-Goqc?authuser=0&hl=id&rclk=1","Winners Gym","4,5","(14)","Tempat Fitness","·","Jl. Ukrim","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxbO3DXqHUVf0_vpjb-7JCiNl9eRMUw6vm2-6i5nBwKoQwCEJEXXfeMckEtJkp60yXwSaxE5pRp3FCU1Fh-tMXOBtlAJ1A3Fv8j4YGGV2hnWNMmrvP7FMObjEO9NAX-uciuFjiVqYAjrZL=w122-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","gym","bukan sekedar olahraga tetapi mencari saudara"""
"https://www.google.com/maps/place/GYM+CULT+Indonesia/data=!4m7!3m6!1s0x2e7a5d3c299c19e3:0x5ecdae34f9e301e5!8m2!3d-7.6977682!4d110.4306315!16s%2Fg%2F11v4jdnwb_!19sChIJ4xmcKTxdei4R5QHj-TSuzV4?authuser=0&hl=id&rclk=1","GYM CULT Indonesia","","","Toko Kaos Custom","·","Perumnas Sukoharjo Indah K143","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGM-S7y0luwdmzyiVsTGDGe3leogy0_ekIZCSMNuRrBEvJUztJeuqeNOJbpIEQWR_A1SXelgWVhb3jHM4M8Ibd67vPtqe7Ui9Osw1z8WCLVisc3G9qSw2kbTvLN_SnIX0-a0sG=w163-h92-k-no","","","","","",""
"https://www.google.com/maps/place/Gym+and+Fitness+A+n+B/data=!4m7!3m6!1s0x2e7a513870b9ce4b:0xf02b2490fe82f190!8m2!3d-7.8065439!4d110.4552917!16s%2Fg%2F11v4m7gs_b!19sChIJS865cDhRei4RkPGC_pAkK_A?authuser=0&hl=id&rclk=1","Gym and Fitness A n B","4,8","(10)","Klub Olahraga","·","5FV4+C33, Jl. Berbah - Prambanan","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8dHlSd2wKFQjXz2n_Y8dAdGaUFpUT4lo2wIz9plOLkVhaYALkvDW2UP1ljEW9GmfosETcSnCLnhslI04lL0xqWrNQj_kMQBf5xdK060OhLTaYtEDzXnm_jtiUxACdQyF1U_QOLy2p1GU7=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","gym","Deket rumah ,murah ,dan ramah staff dan owner-nya 🫰"""
"https://www.google.com/maps/place/Max+Gym+Fitness+%26+Aerobic/data=!4m7!3m6!1s0x2e7a59d411617837:0xfa3fc9a66ea5e4ab!8m2!3d-7.7911165!4d110.3834183!16s%2Fg%2F11btlw719g!19sChIJN3hhEdRZei4Rq-SlbqbJP_o?authuser=0&hl=id&rclk=1","Max Gym Fitness & Aerobic","4,5","(135)","Tempat Fitness","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhJMFvS901TEf5MhH8phEkOS3wkS_HK2ebMxYCtMo7OVnjFunJu5MT63B_2l8WyYz95RGKNwjenHkFG6HjRRAk7EShSUBHR59JusQensWJgzm-z0HPXaqsyi7Ho-3kSOVOJY6e=w163-h92-k-no","","Jl. Argolubang No.10","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lantai 1 studio","Gym","dan lantai 2 biasanya utk kelas senam."""
"https://www.google.com/maps/place/Gasa+Barbel+%28Gasa+Fitness%29/data=!4m7!3m6!1s0x2e7a5bacf909cab9:0xb5ee02801c46b0d8!8m2!3d-7.7817995!4d110.4401581!16s%2Fg%2F11fp0gcpxv!19sChIJucoJ-axbei4R2LBGHIAC7rU?authuser=0&hl=id&rclk=1","Gasa Barbel (Gasa Fitness)","5,0","(4)","Tempat Fitness","·","6C9R+73M, Gg. Perkutut Jl. Sorogenen II","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8GOhZm2e4SyO1yOK-trG4eP7sxxN9DKQqHnZvOqMTxqG2eeh3wqDnAUOwbbX4Rd_JXhVZNppnPh7NNwdLOsjicPmzyx1h4X07FJpeNkrxoc4IluAtfB7T_zRySPaQ5GrS7ilwlg=w86-h152-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Permisi admin adakah kontak yang bisa dihubungi?""","",""
